strategy_id,symbol,timeframe,bars,status,windows,n_trials,oos_sharpe,mean_oos_objective,worst_oos_objective,profitable_windows,distinct_param_sets,most_common_share,deflated_sharpe,pbo,passes_guard,verdict
momentum_v2,SOL-USD,15m,4000,ok,4,9,-0.01190056639654332,-0.431532653332647,-6.811424554862987,2,4,0.25,0.32287584658120944,0.7857142857142857,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.79, deflated Sharpe 0.32, 9 trials)"
momentum_v2,SOL-USD,1d,838,ok,2,9,-0.05094995458189591,-0.6859324951454663,-1.3718649902909326,0,2,0.5,0.20342826003938647,0.49603174603174605,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.50, deflated Sharpe 0.20, 9 trials)"
momentum_v2,SOL-USD,1h,4000,ok,4,9,-0.0024302913475575355,-0.016514174905254947,-4.068734707705197,2,2,0.75,0.5061841017058059,0.5873015873015873,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.59, deflated Sharpe 0.51, 9 trials)"
momentum_v2,SOL-USD,1w,120,insufficient-data,0,0,,,,,,,,,False,""
momentum_v2,SOL-USD,30m,4000,ok,4,9,-0.018665782895118523,-2.860549281118274,-8.41072228272433,1,2,0.5,0.04969081997162328,0.4523809523809524,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.45, deflated Sharpe 0.05, 9 trials)"
momentum_v2,SOL-USD,4h,4000,ok,4,9,0.008841786295632465,0.17248000830068294,-2.4925325935128835,2,3,0.5,0.20177447127724446,0.36904761904761907,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.37, deflated Sharpe 0.20, 9 trials)"
momentum_v2,SOL-USD,5m,4000,ok,4,9,-0.060796239538707636,-13.774666609339485,-34.2110311294298,0,3,0.5,0.02142000358345353,0.04365079365079365,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.04, deflated Sharpe 0.02, 9 trials)"
momentum_v2,XAUUSD,15m,4000,ok,4,9,-0.018557993812733906,-2.678954595378867,-9.084444204385248,0,2,0.5,0.08446654545915766,0.36904761904761907,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.37, deflated Sharpe 0.08, 9 trials)"
momentum_v2,XAUUSD,1d,99,insufficient-data,0,0,,,,,,,,,False,""
momentum_v2,XAUUSD,1h,2360,ok,2,9,-0.030023852553900745,-4.771658691449926,-7.844063053085257,0,2,0.5,0.6714362070495875,0.5793650793650794,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.58, deflated Sharpe 0.67, 9 trials)"
momentum_v2,XAUUSD,1w,15,insufficient-data,0,0,,,,,,,,,False,""
momentum_v2,XAUUSD,30m,4000,ok,4,9,-0.03801402058466379,-5.484471256912809,-8.966634683924525,1,3,0.5,0.5048880447612055,0.5912698412698413,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.59, deflated Sharpe 0.50, 9 trials)"
momentum_v2,XAUUSD,4h,590,ok,2,9,0.03850345207192958,0.906728966071353,-1.5863855825782134,1,1,1.0,0.17019960212709673,0.6746031746031746,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.67, deflated Sharpe 0.17, 9 trials)"
momentum_v2,XAUUSD,5m,4000,ok,4,9,-0.041034044074280566,-15.152938484462682,-28.227548863159946,0,2,0.75,0.03516451872825044,0.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.00, deflated Sharpe 0.04, 9 trials)"
regime_momentum_v1,BTC-USD,15m,4000,ok,4,8,0.0,0.0,0.0,0,2,0.75,0.21736807769618716,0.623015873015873,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.62, deflated Sharpe 0.22, 8 trials)"
regime_momentum_v1,BTC-USD,1d,939,ok,2,8,-0.04217817139216343,-0.5232518615679851,-1.7212275688019765,1,2,0.5,0.5364021461595204,0.38095238095238093,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.38, deflated Sharpe 0.54, 8 trials)"
regime_momentum_v1,BTC-USD,1h,4000,ok,4,8,-0.019585881657083578,-2.8768165400620984,-7.769212182143241,1,2,0.75,0.16551718484825662,0.4603174603174603,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.46, deflated Sharpe 0.17, 8 trials)"
